product_id,category,name,price_usd,cost_usd,margin_usd,add_to_cart,page_view,satis_adedi,gelir,yorum_sayisi,ort_rating,sepet_orani,odeme_orani,satis_orani,ort_yildiz,pozitif_oran,oneri_skoru,onerilir
37,Electronics,Speaker Gold 153,122.51,73.75,48.76,116,483,63.0,7718.13,11.0,3.909090909090909,0.2401656314699793,0.0,0.13043478260869565,3.909090909090909,0.6363636363636364,0.6008908426056969,0
38,Electronics,Keyboard Navy 203,30.13,16.43,13.7,209,628,124.0,3736.12,20.0,4.0,0.3328025477707006,0.0,0.19745222929936307,4.1,0.65,0.6814280402060983,1
39,Electronics,SSD DarkGray 312,379.83,197.93,181.9,12,240,5.0,1899.1499999999999,0.0,0.0,0.05,0.0,0.020833333333333332,0.0,0.0,0.11288517751917873,0
40,Electronics,Smartwatch Coral 455,114.67,66.01,48.66,128,523,65.0,7453.55,8.0,4.0,0.2447418738049713,0.0,0.124282982791587,4.5,0.75,0.6182440365820321,0
41,Electronics,SSD Chocolate 599,300.27,160.53,139.74,15,317,10.0,3002.7,0.0,0.0,0.0473186119873817,0.0,0.031545741324921134,0.0,0.0,0.11945515672262619,0
42,Electronics,Speaker GreenYellow 247,303.83,180.34,123.49,15,280,10.0,3038.2999999999997,3.0,3.0,0.05357142857142857,0.0,0.03571428571428571,3.6666666666666665,0.6666666666666666,0.3623329507089364,0
43,Electronics,Keyboard SpringGreen 590,457.31,330.23,127.08,13,247,10.0,4573.1,0.0,0.0,0.05263157894736842,0.0,0.04048582995951417,0.0,0.0,0.14065659027596905,0
44,Electronics,Mouse White 640,324.31,182.12,142.19,17,273,11.0,3567.41,2.0,4.5,0.06227106227106227,0.0,0.040293040293040296,5.0,1.0,0.5014705649306542,0
45,Electronics,SSD Pink 127,113.56,75.28,38.28,100,446,65.0,7381.400000000001,11.0,4.0,0.2242152466367713,0.0,0.14573991031390135,4.2727272727272725,0.6363636363636364,0.6077797924578364,0
46,Electronics,Monitor Maroon 812,587.75,446.1,141.65,12,206,7.0,4114.25,0.0,0.0,0.05825242718446602,0.0,0.03398058252427184,0.0,0.0,0.1369197837565312,0
47,Electronics,Monitor SeaGreen 464,325.49,251.43,74.06,17,280,15.0,4882.35,1.0,2.0,0.060714285714285714,0.0,0.05357142857142857,1.0,0.0,0.2251914887741479,0
48,Electronics,Webcam SaddleBrown 437,333.58,244.75,88.83,17,277,11.0,3669.38,2.0,3.0,0.061371841155234655,0.0,0.039711191335740074,3.0,0.5,0.33498348443997106,0
49,Electronics,Webcam MistyRose 876,379.54,279.54,100.0,17,267,13.0,4934.02,2.0,4.0,0.06367041198501873,0.0,0.04868913857677903,5.0,1.0,0.4895694247935251,0
50,Electronics,Webcam Lime 857,489.46,364.89,124.57,15,231,6.0,2936.7599999999998,2.0,5.0,0.06493506493506493,0.0,0.025974025974025976,5.0,1.0,0.4965749359652626,0
51,Electronics,Webcam LightBlue 848,143.95,93.26,50.69,106,436,64.0,9212.8,9.0,3.888888888888889,0.24311926605504589,0.0,0.14678899082568808,4.111111111111111,0.6666666666666666,0.6375643738072516,0
52,Electronics,Headphones Gainsboro 583,594.07,437.85,156.22,4,181,3.0,1782.21,2.0,4.0,0.022099447513812154,0.0,0.016574585635359115,5.0,1.0,0.4261873838283456,0
53,Electronics,Monitor LemonChiffon 452,140.38,95.67,44.71,90,436,53.0,7440.139999999999,6.0,5.0,0.20642201834862386,0.0,0.12155963302752294,5.0,1.0,0.6807311252417491,1
54,Electronics,Speaker Cyan 457,490.88,351.93,138.95,8,215,5.0,2454.4,0.0,0.0,0.037209302325581395,0.0,0.023255813953488372,0.0,0.0,0.10088190043790335,0
55,Electronics,SSD Lime 581,75.91,40.28,35.63,163,574,93.0,7059.63,12.0,3.3333333333333335,0.28397212543554007,0.0,0.16202090592334495,3.3333333333333335,0.4166666666666667,0.5843895073918448,0
56,Electronics,Webcam Violet 724,222.51,143.47,79.04,46,346,26.0,5785.26,3.0,4.0,0.1329479768786127,0.0,0.07514450867052024,4.333333333333333,0.6666666666666666,0.49200010206152434,0
57,Electronics,Headphones Snow 918,303.3,211.06,92.24,10,272,9.0,2729.7000000000003,6.0,3.6666666666666665,0.03676470588235294,0.0,0.03308823529411765,3.6666666666666665,0.5,0.3361129895102234,0
58,Electronics,Keyboard MediumSpringGreen 497,505.75,271.07,234.68,8,230,3.0,1517.25,1.0,4.0,0.034782608695652174,0.0,0.013043478260869565,5.0,1.0,0.45009460607350404,0
59,Electronics,Webcam RosyBrown 908,302.48,167.44,135.04,5,279,1.0,302.48,0.0,0.0,0.017921146953405017,0.0,0.0035842293906810036,0.0,0.0,0.051520590299081154,0
60,Electronics,SSD LightSlateGray 839,79.45,62.28,17.17,140,551,78.0,6197.1,12.0,4.416666666666667,0.2540834845735027,0.0,0.14156079854809436,4.666666666666667,0.8333333333333334,0.6534883507223128,1
61,Electronics,Smartwatch Cornsilk 186,294.0,212.56,81.44,14,300,5.0,1470.0,0.0,0.0,0.04666666666666667,0.0,0.016666666666666666,0.0,0.0,0.07266284314655361,0
62,Electronics,Mouse DarkOrchid 254,126.9,68.29,58.61,108,449,49.0,6218.1,4.0,3.5,0.24053452115812918,0.0,0.1091314031180401,3.5,0.5,0.5276587444928679,0
63,Electronics,Speaker Thistle 946,489.71,266.33,223.38,11,239,7.0,3427.97,0.0,0.0,0.04602510460251046,0.0,0.029288702928870293,0.0,0.0,0.1452898393322198,0
64,Electronics,Speaker PeachPuff 661,404.64,244.86,159.78,9,245,3.0,1213.92,1.0,5.0,0.036734693877551024,0.0,0.012244897959183673,5.0,1.0,0.46487796482153004,0
65,Electronics,Mouse FireBrick 843,42.2,31.22,10.98,179,604,110.0,4642.0,14.0,3.7142857142857144,0.29635761589403975,0.0,0.18211920529801323,3.7142857142857144,0.5714285714285714,0.6282601440055048,0
66,Electronics,Keyboard MediumSpringGreen 544,330.15,257.55,72.6,10,281,13.0,4291.95,1.0,3.0,0.03558718861209965,0.0,0.046263345195729534,3.0,0.0,0.24000761589607575,0
67,Electronics,Webcam DeepPink 357,500.91,282.17,218.74,15,194,7.0,3506.3700000000003,1.0,5.0,0.07731958762886598,0.0,0.03608247422680412,5.0,1.0,0.5468311679787311,0
68,Electronics,Webcam SlateGray 700,196.99,112.71,84.28,65,365,41.0,8076.59,2.0,3.5,0.1780821917808219,0.0,0.11232876712328767,4.0,0.5,0.5243628767715739,0
69,Electronics,SSD PeachPuff 234,177.84,111.28,66.56,87,390,45.0,8002.8,11.0,3.5454545454545454,0.2230769230769231,0.0,0.11538461538461539,3.5454545454545454,0.5454545454545454,0.553106796108447,0
70,Electronics,Headphones BlueViolet 569,548.71,332.59,216.12,11,197,4.0,2194.84,0.0,0.0,0.05583756345177665,0.0,0.02030456852791878,0.0,0.0,0.12790163866768564,0
71,Electronics,Smartwatch Crimson 233,501.47,382.85,118.62,6,209,1.0,501.47,0.0,0.0,0.028708133971291867,0.0,0.004784688995215311,0.0,0.0,0.054577850831363475,0
72,Electronics,Mouse Maroon 550,328.4,166.04,162.36,20,293,13.0,4269.2,1.0,5.0,0.06825938566552901,0.0,0.04436860068259386,5.0,1.0,0.5406167376830953,0
73,Electronics,Mouse MediumSpringGreen 253,376.88,276.18,100.7,16,268,10.0,3768.8,1.0,5.0,0.05970149253731343,0.0,0.03731343283582089,5.0,1.0,0.5059850902085129,0
74,Electronics,Mouse MediumVioletRed 223,110.69,75.9,34.79,98,438,56.0,6198.639999999999,8.0,4.375,0.2237442922374429,0.0,0.1278538812785388,4.75,0.875,0.6352658025723642,0
75,Electronics,Headphones SpringGreen 668,215.81,141.46,74.35,60,376,20.0,4316.2,2.0,2.5,0.1595744680851064,0.0,0.05319148936170213,2.0,0.0,0.2872732226886485,0
76,Electronics,Speaker SaddleBrown 673,477.04,253.71,223.33,14,206,7.0,3339.28,0.0,0.0,0.06796116504854369,0.0,0.03398058252427184,0.0,0.0,0.16012224195849734,0
77,Electronics,Headphones CornflowerBlue 890,171.64,100.08,71.56,69,415,38.0,6522.32,7.0,3.4285714285714284,0.16626506024096385,0.0,0.09156626506024096,3.5714285714285716,0.5714285714285714,0.48952503621124044,0
78,Electronics,Keyboard DarkGoldenRod 878,319.4,213.52,105.88,11,247,5.0,1597.0,1.0,5.0,0.044534412955465584,0.0,0.020242914979757085,5.0,1.0,0.46403826954449995,0
79,Electronics,Keyboard LightPink 617,282.65,193.26,89.39,34,335,16.0,4522.4,2.0,4.0,0.10149253731343283,0.0,0.04776119402985075,5.0,1.0,0.4999650737683393,0
80,Electronics,Webcam Sienna 646,424.86,270.09,154.77,13,259,3.0,1274.58,0.0,0.0,0.05019305019305019,0.0,0.011583011583011582,0.0,0.0,0.08951837056427067,0
81,Electronics,Speaker Coral 635,319.42,183.44,135.98,12,264,5.0,1597.1000000000001,0.0,0.0,0.045454545454545456,0.0,0.01893939393939394,0.0,0.0,0.0922155076088289,0
82,Electronics,Monitor Chocolate 307,555.99,426.9,129.09,8,208,5.0,2779.95,0.0,0.0,0.038461538461538464,0.0,0.02403846153846154,0.0,0.0,0.10197290405047074,0
83,Electronics,Speaker Magenta 552,108.17,58.03,50.14,120,482,54.0,5841.18,6.0,4.0,0.24896265560165975,0.0,0.11203319502074689,4.333333333333333,0.8333333333333334,0.6092060127684606,0
84,Electronics,SSD RosyBrown 174,71.35,40.83,30.52,177,601,79.0,5636.65,11.0,4.090909090909091,0.2945091514143095,0.0,0.1314475873544093,4.2727272727272725,0.7272727272727273,0.629031513695382,0
85,Electronics,Webcam LightSkyBlue 895,411.6,302.6,109.0,11,265,5.0,2058.0,1.0,5.0,0.04150943396226415,0.0,0.018867924528301886,5.0,1.0,0.46578474028376,0
86,Electronics,Mouse OliveDrab 474,565.52,391.93,173.59,11,218,3.0,1696.56,0.0,0.0,0.05045871559633028,0.0,0.013761467889908258,0.0,0.0,0.10118504575645026,0
87,Electronics,Mouse MediumTurquoise 578,174.27,94.31,79.96,70,399,47.0,8190.6900000000005,4.0,4.0,0.17543859649122806,0.0,0.11779448621553884,4.0,0.75,0.5937012774936437,0
88,Electronics,Webcam Beige 598,455.61,240.67,214.94,12,221,4.0,1822.44,3.0,3.3333333333333335,0.05429864253393665,0.0,0.01809954751131222,3.6666666666666665,0.3333333333333333,0.3147080045486823,0
89,Electronics,Mouse SandyBrown 265,594.23,445.51,148.72,11,187,10.0,5942.3,1.0,2.0,0.058823529411764705,0.0,0.053475935828877004,1.0,0.0,0.2555238186687824,0
90,Electronics,Smartwatch MidnightBlue 531,596.62,370.59,226.03,15,197,6.0,3579.72,1.0,4.0,0.07614213197969544,0.0,0.030456852791878174,5.0,1.0,0.5029262459985451,0
91,Electronics,Webcam FloralWhite 474,233.27,123.09,110.18,49,352,23.0,5365.21,8.0,4.0,0.13920454545454544,0.0,0.06534090909090909,4.25,0.625,0.4828146009787689,0
92,Electronics,Headphones DarkOrange 820,222.65,141.96,80.69,43,365,23.0,5120.95,4.0,3.5,0.1178082191780822,0.0,0.06301369863013699,3.5,0.5,0.4166310784112372,0
93,Electronics,Headphones Snow 402,249.08,163.2,85.88,37,325,24.0,5977.92,4.0,3.5,0.11384615384615385,0.0,0.07384615384615385,3.5,0.5,0.43514254079510767,0
94,Electronics,Keyboard Chocolate 334,94.32,73.15,21.17,140,522,86.0,8111.5199999999995,15.0,3.7333333333333334,0.2681992337164751,0.0,0.16475095785440613,3.933333333333333,0.6666666666666666,0.6450105814774828,0
95,Electronics,Keyboard IndianRed 897,77.91,45.31,32.6,128,517,85.0,6622.349999999999,11.0,3.727272727272727,0.24758220502901354,0.0,0.1644100580270793,4.090909090909091,0.6363636363636364,0.6205367602696092,0
96,Electronics,Mouse LightSlateGray 532,184.15,99.23,84.92,66,383,26.0,4787.900000000001,6.0,3.1666666666666665,0.17232375979112272,0.0,0.06788511749347259,3.6666666666666665,0.5,0.4331374002043516,0
97,Electronics,Monitor DarkSeaGreen 627,261.39,172.77,88.62,26,349,11.0,2875.29,2.0,4.0,0.07449856733524356,0.0,0.03151862464183381,5.0,1.0,0.4557468162995153,0
98,Electronics,Speaker LightBlue 158,429.24,226.14,203.1,12,244,7.0,3004.6800000000003,1.0,4.0,0.04918032786885246,0.0,0.028688524590163935,5.0,1.0,0.4765226384302811,0
99,Electronics,Mouse Orchid 117,272.43,142.13,130.3,12,274,2.0,544.86,0.0,0.0,0.043795620437956206,0.0,0.0072992700729927005,0.0,0.0,0.06841364253995129,0
100,Electronics,Keyboard OrangeRed 976,486.93,255.7,231.23,14,223,10.0,4869.3,4.0,4.75,0.06278026905829596,0.0,0.04484304932735426,5.0,1.0,0.5543729848455127,0
101,Electronics,Webcam SpringGreen 564,67.97,51.58,16.39,183,608,90.0,6117.3,14.0,4.071428571428571,0.30098684210526316,0.0,0.14802631578947367,4.285714285714286,0.7142857142857143,0.6467452972828219,0
102,Electronics,Headphones Cyan 374,223.32,148.71,74.61,35,347,20.0,4466.4,0.0,0.0,0.10086455331412104,0.0,0.05763688760806916,0.0,0.0,0.16552540528892248,0
103,Electronics,Mouse FireBrick 212,54.63,38.94,15.69,171,550,97.0,5299.110000000001,16.0,4.0625,0.3109090909090909,0.0,0.17636363636363636,4.5,0.75,0.6817131388832892,1
104,Electronics,Mouse RosyBrown 419,179.28,99.38,79.9,79,412,55.0,9860.4,7.0,3.5714285714285716,0.19174757281553398,0.0,0.13349514563106796,3.857142857142857,0.42857142857142855,0.5571765767692833,0
105,Electronics,Monitor PaleGoldenRod 556,332.72,186.91,145.81,14,277,7.0,2329.04,2.0,2.5,0.05054151624548736,0.0,0.02527075812274368,2.0,0.0,0.21049908770385714,0
106,Electronics,Mouse LightSeaGreen 356,184.2,136.51,47.69,64,418,28.0,5157.599999999999,2.0,4.0,0.15311004784688995,0.0,0.06698564593301436,4.0,0.5,0.44801250473827015,0
107,Electronics,Headphones DarkSlateGray 664,38.75,27.9,10.85,185,626,96.0,3720.0,16.0,4.375,0.2955271565495208,0.0,0.15335463258785942,4.75,0.875,0.6699185942478375,1
108,Electronics,Webcam Plum 557,323.11,185.37,137.74,12,322,6.0,1938.66,0.0,0.0,0.037267080745341616,0.0,0.018633540372670808,0.0,0.0,0.09129501979378937,0
109,Electronics,Keyboard LightSeaGreen 772,405.24,281.65,123.59,9,252,4.0,1620.96,2.0,4.5,0.03571428571428571,0.0,0.015873015873015872,5.0,1.0,0.4406472047432926,0
110,Electronics,Speaker PapayaWhip 618,341.17,261.55,79.62,9,305,2.0,682.34,0.0,0.0,0.029508196721311476,0.0,0.006557377049180328,0.0,0.0,0.04649016837433673,0
111,Electronics,Monitor MintCream 450,422.01,335.38,86.63,18,267,13.0,5486.13,5.0,4.2,0.06741573033707865,0.0,0.04868913857677903,4.6,0.8,0.46375797367915467,0
112,Electronics,Webcam Olive 751,504.4,359.14,145.26,12,224,9.0,4539.599999999999,2.0,4.5,0.05357142857142857,0.0,0.04017857142857143,5.0,1.0,0.5060315401992345,0
113,Electronics,Mouse Lavender 155,260.68,157.52,103.16,26,326,19.0,4952.92,1.0,2.0,0.07975460122699386,0.0,0.05828220858895705,1.0,0.0,0.2488369784150806,0
114,Electronics,Mouse DeepPink 361,38.13,26.22,11.91,173,633,71.0,2707.23,15.0,4.0,0.27330173775671407,0.0,0.11216429699842022,4.333333333333333,0.7333333333333333,0.5658527879272224,0
115,Electronics,Smartwatch DarkBlue 961,123.05,64.64,58.41,119,491,64.0,7875.2,10.0,3.9,0.24236252545824846,0.0,0.13034623217922606,4.2,0.7,0.6171423563527629,0
116,Electronics,Smartwatch Fuchsia 388,526.21,368.96,157.25,7,203,4.0,2104.84,1.0,4.0,0.034482758620689655,0.0,0.019704433497536946,5.0,1.0,0.43843352367846583,0
117,Electronics,Webcam DeepPink 289,424.83,218.18,206.65,12,245,11.0,4673.13,2.0,3.5,0.04897959183673469,0.0,0.044897959183673466,3.0,0.5,0.39879469777231413,0
118,Electronics,Mouse Lavender 472,183.35,91.87,91.48,66,374,33.0,6050.55,7.0,3.4285714285714284,0.17647058823529413,0.0,0.08823529411764706,3.5714285714285716,0.2857142857142857,0.4415397764163759,0
119,Electronics,SSD Lavender 350,584.4,388.11,196.29,12,217,6.0,3506.3999999999996,2.0,2.5,0.055299539170506916,0.0,0.027649769585253458,3.0,0.5,0.3302912668578979,0
120,Electronics,Headphones Aquamarine 465,580.43,344.12,236.31,15,239,16.0,9286.88,0.0,0.0,0.06276150627615062,0.0,0.06694560669456066,0.0,0.0,0.24595506023752725,0
121,Electronics,Mouse SlateBlue 586,30.61,18.81,11.8,233,667,135.0,4132.35,15.0,3.0,0.3493253373313343,0.0,0.20239880059970014,3.1333333333333333,0.4666666666666667,0.6243365166345094,0
122,Electronics,Monitor Gainsboro 616,316.58,177.38,139.2,13,301,11.0,3482.3799999999997,0.0,0.0,0.04318936877076412,0.0,0.036544850498338874,0.0,0.0,0.12669342665761094,0
123,Electronics,Headphones LightGray 247,81.79,60.94,20.85,141,543,86.0,7033.9400000000005,14.0,4.214285714285714,0.2596685082872928,0.0,0.15837937384898712,4.714285714285714,0.8571428571428571,0.6786612573125722,1
124,Electronics,Smartwatch LightSkyBlue 406,364.48,225.32,139.16,16,279,7.0,2551.36,0.0,0.0,0.05734767025089606,0.0,0.025089605734767026,0.0,0.0,0.11331530285908603,0
125,Electronics,Monitor AntiqueWhite 641,388.91,204.31,184.6,9,242,4.0,1555.64,1.0,1.0,0.0371900826446281,0.0,0.01652892561983471,1.0,0.0,0.14011652008263914,0
126,Electronics,Mouse DarkViolet 710,404.8,289.35,115.45,10,243,4.0,1619.2,0.0,0.0,0.0411522633744856,0.0,0.01646090534979424,0.0,0.0,0.08138328065792687,0
127,Electronics,Smartwatch PeachPuff 606,465.66,333.51,132.15,15,227,7.0,3259.6200000000003,0.0,0.0,0.06607929515418502,0.0,0.030837004405286344,0.0,0.0,0.12737185716927402,0
128,Electronics,Mouse White 248,191.98,131.62,60.36,57,366,30.0,5759.4,7.0,3.7142857142857144,0.1557377049180328,0.0,0.08196721311475409,3.857142857142857,0.5714285714285714,0.475836635476525,0
129,Electronics,Headphones NavajoWhite 625,500.17,357.37,142.8,11,208,7.0,3501.19,2.0,3.0,0.052884615384615384,0.0,0.03365384615384615,3.0,0.5,0.3393861798860518,0
130,Electronics,Smartwatch MediumAquaMarine 242,448.3,333.39,114.91,2,227,0.0,0.0,0.0,0.0,0.00881057268722467,0.0,0.0,0.0,0.0,0.03467986296155309,0
131,Electronics,Headphones DarkSalmon 828,501.05,338.32,162.73,12,209,5.0,2505.25,1.0,1.0,0.05741626794258373,0.0,0.023923444976076555,1.0,0.0,0.1588746011122278,0
132,Electronics,Webcam Thistle 752,78.5,40.24,38.26,150,549,72.0,5652.0,10.0,3.8,0.273224043715847,0.0,0.13114754098360656,4.2,0.8,0.6225191555998082,0
133,Electronics,SSD CadetBlue 562,576.92,353.64,223.28,14,209,5.0,2884.6,2.0,3.5,0.06698564593301436,0.0,0.023923444976076555,4.0,0.5,0.37494138423983864,0
134,Electronics,Headphones SaddleBrown 797,387.83,266.78,121.05,12,260,6.0,2326.98,1.0,5.0,0.046153846153846156,0.0,0.023076923076923078,5.0,1.0,0.4784537901753429,0
135,Electronics,Webcam OrangeRed 916,308.9,154.76,154.14,12,302,5.0,1544.5,1.0,5.0,0.039735099337748346,0.0,0.016556291390728478,5.0,1.0,0.47199014538504214,0
136,Electronics,Keyboard Orchid 648,456.51,297.14,159.37,11,243,8.0,3652.08,1.0,3.0,0.04526748971193416,0.0,0.03292181069958848,3.0,0.0,0.2512333074349757,0
137,Electronics,Keyboard PaleGoldenRod 854,405.8,210.94,194.86,14,264,5.0,2029.0,2.0,4.5,0.05303030303030303,0.0,0.01893939393939394,5.0,1.0,0.4772522166296129,0
138,Electronics,Speaker OrangeRed 371,173.75,90.76,82.99,76,443,37.0,6428.75,8.0,4.125,0.17155756207674944,0.0,0.0835214446952596,4.5,0.875,0.5684536251476765,0
139,Electronics,Webcam DarkKhaki 857,445.72,250.3,195.42,15,242,10.0,4457.200000000001,2.0,3.0,0.06198347107438017,0.0,0.04132231404958678,3.0,0.0,0.28589014230378307,0
140,Electronics,Speaker SkyBlue 590,311.55,191.53,120.02,12,304,3.0,934.6500000000001,1.0,5.0,0.039473684210526314,0.0,0.009868421052631578,5.0,1.0,0.4492039934361491,0
141,Electronics,Monitor PaleGoldenRod 758,467.17,320.05,147.12,10,232,3.0,1401.51,0.0,0.0,0.04310344827586207,0.0,0.01293103448275862,0.0,0.0,0.08632393042428489,0
